,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack
11914,0,0,59,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,73,0.29,0.03,0.29,0.0,0.0,0.0,0.0,0.0,0
11915,1,1,49,9,1975,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,66,158,0.59,0.06,0.02,0.01,0.0,0.0,0.0,0.0,0
11916,0,2,45,9,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,252,0.99,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0
11917,0,1,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.65,0.63,0.0,0.0,0.0,0.9,1.0,2
11918,0,1,22,9,297,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11919,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,9,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,9,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1
11920,281,1,18,9,163,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,238,81,0.34,0.03,0.0,0.0,0.0,0.0,0.0,0.0,3
11921,0,1,22,9,270,3889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,0.0,0.0,0.0,0.0,1.0,0.0,0.17,255,250,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
11922,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,10,0.0,0.0,1.0,1.0,0.1,0.06,0.0,255,10,0.04,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1
11923,0,2,11,9,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,229,0.9,0.01,0.0,0.0,0.0,0.0,0.07,0.0,0
11924,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,14,0.84,1.0,0.16,0.0,0.1,0.06,0.0,255,14,0.05,0.06,0.0,0.0,0.44,1.0,0.56,0.0,1
11925,0,1,19,9,7658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199,43,0.2,0.02,0.2,0.05,0.0,0.0,0.01,0.0,0
11926,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,20,0.0,0.0,1.0,1.0,0.14,0.06,0.0,255,20,0.08,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1
11927,0,2,40,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,6,0.0,0.0,0.0,0.0,0.05,0.34,0.0,255,6,0.02,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0
11928,0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,1.0,1.0,0.0,0.0,1.0,0.0,0.0,145,81,0.56,0.12,0.01,0.0,0.5,0.89,0.03,0.0,1
11929,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1,0.0,0.0,1.0,1.0,0.0,0.06,0.0,255,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1
11930,0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.68,0.68,0.29,0.29,1
11931,0,1,22,9,306,2264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,255,1.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,0
11932,0,1,22,9,241,2655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11933,1021,1,22,4,6864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,77,0.01,0.01,0.97,0.97,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,1
11934,0,1,19,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,9,0.28,0.06,0.28,0.0,0.0,0.0,0.0,0.0,3
11935,0,1,22,9,315,417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11936,0,1,19,9,7077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,129,22,0.17,0.05,0.17,0.0,0.0,0.0,0.0,0.0,0
11937,0,2,45,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0.0,0.0,0.0,0.0,0.18,0.45,0.0,255,2,0.01,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0
11938,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,17,0.0,0.0,1.0,1.0,0.07,0.07,0.0,255,17,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1
11939,0,1,22,9,336,12403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11940,281,1,18,9,160,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46,27,0.59,0.07,0.02,0.0,0.0,0.0,0.0,0.0,3
11941,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,5,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,5,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1
11942,0,1,22,9,211,36005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,251,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0
11943,0,1,22,9,203,265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0
11944,0,1,22,9,235,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11945,8,1,43,9,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3
11946,7382,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,211,0.83,0.18,0.0,0.0,0.5,0.6,0.17,0.01,1
11947,0,1,22,9,260,37029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92,237,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
11948,0,1,22,9,179,745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,119,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
11949,280,1,19,9,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,25,1.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,3
11950,4,1,43,9,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0.01,0.0,3
11951,0,1,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0.0,0.0,1.0,1.0,0.2,0.13,0.0,255,27,0.11,0.55,0.01,0.0,0.0,0.0,0.95,0.96,1
11952,0,1,22,9,313,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,23,0.0,0.0,0.0,0.0,1.0,0.0,0.09,94,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0
11953,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,5,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,5,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1
11954,0,2,45,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,3
11955,0,2,45,9,46,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0
11956,0,1,22,9,293,754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11957,0,2,45,9,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
11958,107,1,22,9,354,453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11959,0,1,49,9,947,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,72,169,0.65,0.08,0.01,0.01,0.01,0.01,0.0,0.0,0
11960,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,52,0.2,0.02,0.0,0.0,0.0,0.0,0.17,0.85,3
11961,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,18,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,18,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1
11962,0,1,22,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.07,0.07,1
11963,903,1,22,4,75484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,45,0.02,0.02,0.96,0.96,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,1
11964,0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1.0,0.14,0.0,0.57,1.0,0.0,0.57,208,86,0.34,0.01,0.0,0.02,1.0,1.0,0.0,0.0,2
11965,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,9,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,9,0.04,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1
11966,0,1,49,9,985,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68,200,0.85,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0
11967,0,2,45,9,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,503,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0
11968,0,1,49,9,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,194,0.76,0.02,0.0,0.0,0.0,0.0,0.01,0.02,0
11969,0,1,22,9,259,17518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,50,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0
11970,8579,1,0,4,1434,6725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,120,21,0.17,0.02,0.01,0.0,0.0,0.0,0.09,0.52,0
11971,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,1,0.12,0.0,0.88,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.13,0.0,0.87,1.0,2
11972,896,1,22,4,55744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,31,0.16,0.16,0.84,0.84,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.03,0.03,0.68,0.68,1
11973,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,3,0.17,1.0,0.83,0.0,0.01,0.08,0.0,255,3,0.01,0.08,0.0,0.0,0.14,1.0,0.86,0.0,1
11974,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,6,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
11975,0,1,22,9,347,1326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
11976,0,1,22,9,145,16063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,249,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0
11977,0,1,22,9,207,3390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
11978,899,1,22,4,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,91,0.01,0.01,0.98,0.98,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,1
11979,0,1,22,9,242,12933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0
11980,7541,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,185,0.73,0.02,0.0,0.0,0.4,0.4,0.01,0.01,1
11981,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,5,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,5,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1
11982,0,1,49,9,1046,335,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,161,197,0.78,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0
11983,7390,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,209,0.82,0.18,0.0,0.0,0.5,0.61,0.18,0.01,1
11984,0,1,19,9,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,108,0.42,0.02,0.42,0.0,0.0,0.0,0.0,0.0,0
11985,0,1,22,9,231,14041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,36,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0
11986,4,1,43,9,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,215,0.84,0.02,0.0,0.0,0.0,0.0,0.03,0.0,3
11987,0,1,22,9,228,12358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11988,0,0,13,9,40008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,125,145,0.12,0.04,0.12,0.46,0.0,0.0,0.02,0.0,0
11989,0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,1.0,1.0,0.0,0.0,0.23,0.1,0.0,255,62,0.24,0.03,0.01,0.0,0.81,0.79,0.02,0.05,1
11990,0,1,22,9,230,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,0.0,0.0,0.0,0.0,1.0,0.0,0.21,10,255,1.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0
11991,282,1,18,9,158,595,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,11,0.04,0.02,0.0,0.0,0.79,0.0,0.02,0.0,3
11992,0,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,13,0.48,0.0,0.52,1.0,0.11,0.07,0.0,255,13,0.05,0.06,0.0,0.0,0.63,0.0,0.37,1.0,1
11993,0,1,22,9,361,3817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11994,0,2,45,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.01,0.0,0.0,0.0,0.0,0.0,3
11995,0,1,55,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,133,0.52,0.44,0.0,0.0,0.41,0.79,0.43,0.02,1
11996,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,14,0.38,0.93,0.62,0.07,0.05,0.06,0.0,255,14,0.05,0.07,0.0,0.0,0.42,0.93,0.58,0.07,1
11997,0,1,22,9,226,11079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11998,0,1,22,9,304,3634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,19,0.0,0.0,0.0,0.0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11999,0,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.4,1.0,0.2,1.0,0.0,15,2,0.07,0.67,0.07,1.0,0.0,0.0,0.13,1.0,2
12000,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,14,0.0,0.0,1.0,1.0,0.06,0.07,0.0,255,14,0.05,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1
12001,18,1,18,9,177,554,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244,61,0.25,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0
12002,0,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,188,33,0.18,0.03,0.01,0.0,0.03,0.0,0.9,1.0,2
12003,0,1,22,9,243,3435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,1,5,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0
12004,0,2,40,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2
12005,0,1,22,9,224,855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56,255,1.0,0.0,0.04,0.02,0.02,0.0,0.0,0.0,0
12006,0,1,49,9,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,235,188,0.73,0.02,0.0,0.01,0.0,0.0,0.01,0.01,0
12007,0,1,22,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,4,21,0.0,0.0,0.0,0.0,1.0,0.0,0.14,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1
12008,0,1,22,9,249,4309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.03,0.0,0.0,0.0,0.0,0
12009,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,14,1.0,1.0,0.0,0.0,0.08,0.1,0.0,255,14,0.05,0.1,0.0,0.0,1.0,1.0,0.0,0.0,1
12010,0,1,55,9,127,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,119,0.47,0.02,0.0,0.0,0.0,0.0,0.01,0.03,3
12011,7340,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,234,0.92,0.02,0.0,0.0,0.33,0.36,0.09,0.05,1
12012,0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.67,0.67,0.29,0.29,1
12013,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,2,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1
12014,901,1,22,4,56504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,82,0.01,0.01,0.98,0.98,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,1
12015,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,4,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,4,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1
12016,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.67,1.0,0.33,1.0,0.0,255,1,0.0,0.98,0.97,0.0,0.01,0.0,0.96,1.0,2
12017,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,6,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,6,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1
12018,0,1,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0.0,0.0,1.0,1.0,0.16,0.11,0.0,255,56,0.22,0.11,0.01,0.0,0.0,0.0,1.0,1.0,1
12019,0,0,14,9,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
12020,0,1,22,9,214,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0
12021,0,0,59,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,85,0.33,0.02,0.33,0.0,0.0,0.0,0.0,0.0,0
12022,1,1,24,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,1.0,1.0,0.5,1.0,1.0,255,55,0.22,0.02,0.0,0.0,0.01,0.02,0.82,0.98,2
12023,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,6,0.0,0.0,1.0,1.0,0.05,0.08,0.0,255,6,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1
12024,7666,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,159,0.62,0.03,0.0,0.0,0.33,0.53,0.11,0.08,1
12025,0,0,13,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,105,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2
12026,0,1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0.0,0.0,1.0,1.0,0.25,1.0,1.0,11,52,0.18,0.45,0.09,0.06,0.0,0.0,0.73,1.0,2
12027,0,1,22,9,305,21955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,143,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
12028,0,1,22,9,222,809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12029,0,2,11,9,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,27,20,0.74,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0
12030,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,15,0.0,0.0,1.0,1.0,0.08,0.06,0.0,255,15,0.06,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1
12031,0,1,55,9,122,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,149,0.58,0.02,0.0,0.0,0.0,0.0,0.02,0.03,3
